Pool_0,Pool_1,Pool_2,Pool_3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.09232,0,0
0,0.0156485,0,0
0,0,0,0
0,0,0,0
0,0.414475,0,0
0,0,0,0
0,0.6667,0,0
0,0.520099,0,0
0,0.174866,0,0
0,0.693497,0,0
0,1.39814,0,0
0,0.60049,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.12106,0,0,0
0.588159,0,0,0
0.959501,0,0,0
0.402832,0,0,0
0.124497,0,0,0
0,0,0,0
0.218879,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0390502,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.961563,0,0,0
1.98121,0,0,0
2.16344,0,0,0
0.770393,0,0,0
0.770393,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.559512,0,0
0,0.479121,0,0
0,0.824353,0,0
0,0.78494,0,0
0.303638,1.43599,0,0
0,1.86162,0,0
0,2.47325,0,0
0.304669,3.54993,0,0
0,3.43013,0,0
0.679792,4.14739,0,0
0.774174,4.61242,0,0
1.23921,5.6891,0,0
0.126559,3.66817,0,0
0,3.57516,0,0
0,3.69497,0,0
0,4.067,0,0
0,3.06915,0,0
0,3.34817,0,0
0,2.73653,0,0
0,2.09809,0,0
0,3.26778,0,0
0,3.91883,0,0
0,3.58621,0,0
0.139275,2.21633,0,0
0.138587,1.7245,0.00213886,0
0.230564,0.926847,0,0
2.08659,1.67091,0.047299,0
1.811,1.4045,0.0145051,0
2.27776,1.72294,0,0
1.62911,1.72294,0.602656,0
1.81341,1.74973,0,0
1.53404,1.3777,0,0
0.515429,1.56372,0,0
0.886771,1.74973,0.572549,0
0.795482,3.95668,1.2865,0
0,3.15902,1.44241,0
0,3.11961,1.3822,0
0,2.9336,1.63111,0
0,3.33242,1.4752,0
0,3.75805,1.28919,0
0,3.45223,1.28919,0
0,3.35922,0.761251,0
0,3.55942,0,0
0,3.98504,0,0
0,3.58621,0,0
0,3.67922,0,0
0,3.86524,0.00213886,0
0,4.36969,0.683297,0
0,1.92313,0.170413,0
0,2.25575,1.01017,0
0,2.06973,0,0
0,1.27208,0,0
0,1.08606,0,0
0,1.41868,0,0
0,0.129194,0,0
0,0.261614,0,0
0,0.0220052,0,0
0,0.58005,0,0
0,0.766064,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.425171,0,0,0
0.702818,0,0,0
0,0,0,0
0.608436,0,0,0
1.72246,0,0,0
2.55781,0,0,0
3.48582,0,0,0
3.9488,0,0,0
4.41452,0.45868,0,0
5.34288,0,0,0
5.89955,0,0,0
5.43554,0,0,0
6.08591,0,0,0
6.73833,0,0,0
7.29706,0,0.513954,0
7.29981,0.230123,0.91609,0.325499
7.39248,0.230123,0.232244,0
7.57849,0,0.418259,0
7.67184,0,0.604274,0
7.94983,0,0.604274,0
8.59917,0,0.619327,0
8.59951,0,0.355359,0
9.71388,0,1.00641,0
10.2699,0,1.00641,0
10.5482,0,1.19243,0
10.6409,0,2.3112,0.104247
10.1782,0,2.15529,0.165926
11.7528,0,2.21819,0
12.4941,0,2.56012,0
12.8644,0,2.04723,0
13.4201,0,2.63807,0
13.6044,0,2.53001,0
13.7887,0,3.27676,0
12.954,0,3.77459,0
12.8603,0,3.66653,0
11.8403,0,3.13859,0
11.5613,0,2.42464,0
11.746,0,2.23862,0
12.9509,0,2.33163,0
12.9492,0,3.06332,0
13.8765,0,3.68427,0
14.2465,0,3.84017,0
13.6871,0,3.59395,0
12.6637,0,2.99074,0
12.3839,0,2.69667,0
12.7532,0,3.35041,0
13.4938,0,3.84824,0
13.7712,0,3.83318,0
13.9548,0,3.36815,0
13.6761,0,3.18213,0
12.7488,0,3.85092,0
13.2107,0,4.41165,0
13.8583,0,4.03963,0
13.3929,0,3.8235,0
13.7632,0,4.15037,0
13.3905,0,3.84124,0
13.9472,0,4.21327,0
13.8525,0,2.81548,0
13.2028,0,2.19453,0
12.8318,0,2.00852,0
13.6651,0,2.33539,0
14.9638,0,2.61441,0
14.4057,0,1.79239,0
14.5869,0,0.940274,0
16.5335,0,0.364489,0
16.4374,0,0,0
16.4381,0,0,0
17.6421,0,0,0
18.847,0,0,0
20.2346,0,0,0
20.1392,0,0,0
20.877,0,0,0
22.6414,0,0,0
24.4014,0,0,0
23.472,0,0,0
24.3952,0,0,0
25.8792,0,0,0
27.1761,0,0,0
27.6405,0,0,0
28.2884,0,0,0
30.418,0,0,0
31.4362,0,0,0
33.3832,0,0,0
34.6795,0,0,0
37.8328,0,0,0
36.6251,0,0,0
35.2351,0,0,0
34.8665,0,0,0
32.0876,0,0,0
30.4214,0,0,0
30.0518,0,0,0
27.4555,0,0,0
25.5085,0,0,0
25.4179,0,0,0
23.9339,0,0,0
23.0999,0,0,0
21.2474,0,0,0
19.7637,0,0,0
19.3961,0,0,0
18.2869,0,0,0
16.5263,0,0,0
16.1553,0,0,0
14.3055,0,0,0
13.2862,0,0,0
12.8232,0,0,0
10.8786,0,0,0
9.11872,0,0,0
7.63644,0,0,0
7.82383,0,0,0
6.80419,0,0,0
5.69085,0,0,0
5.22856,0,0,0
2.81793,0,0,0
2.35736,0,0,0
1.52476,0,0,0
1.9898,0,0,0
0.784828,0,0,0
0.877491,0,0,0
0.693195,0,0,0
0.509586,0,0,0
0.694913,0,0,0
0.696976,0,0,0
0.789296,0,0,0
0.512679,0,0,0
1.34631,0,0,0
1.25365,0,0,0
0.974279,0,0,0
0.696288,0,0,0
0.231939,0.0755994,0,0
0.0455801,0,0,0
0.0442053,0,0,0
0.0466111,0,0,0
0,0,0,0
0,0,0,0
0.326321,0,0,0
0.698007,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.408216,0,0
0,0.780245,0,0
0.142368,0.912666,0,0
0.421046,1.09868,0,0
0,0.540636,0,0
0,0.354622,0,0
0.604655,0.633644,0,0
1.07004,1.19169,0,0
0.234688,0.20802,0,0
0.143399,0,0,0
0,0.394035,0,0
0.700069,0.154426,0,0
0.0490168,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.329757,0,0,0
0.514397,0,0,0
0,0,0,0
0.423108,0,0,0
1.35181,0,0,0
1.53817,0.0472374,0,0
2.28085,0.113448,0.149985,0
2.65151,0.419267,0,0
2.5585,0.937898,0,0
2.92915,0,0.491908,0
2.83649,0,0.0569781,0
2.92881,0,0,0
2.18647,0,0,0
1.90779,0,0,0
1.81444,0,0,0
1.99942,0,0,0
2.0914,0,0,0
1.16236,0,0,0
2.27501,0,0,0
2.36698,0,0,0
2.73901,0,0,0
3.01666,0,0,0
3.388,0,0,0
2.36492,0,0,0
3.10623,0,0,0
3.57093,0.912666,0.233314,0
3.20096,1.09868,1.02522,0
3.10726,0.819659,1.27414,0
3.29225,1.03247,1.08812,0
2.8279,1.97673,0.809099,0
2.26882,0.52802,0.236001,0
2.36114,1.65829,0,0
2.08315,1.65829,0.220948,0
2.45449,1.8443,1.52574,0
2.45449,1.8443,1.6967,0
2.45312,2.08391,1.15371,0
2.82446,1.96411,1.68165,0.034207
3.10245,1.65829,2.02357,0.345046
3.01082,1.32567,2.55151,0.531061
3.19374,1.28626,2.41334,0.0973522
3.56371,0.794426,1.8854,0.0670013
3.65672,0.887434,2.32033,0.190848
4.58576,1.53849,2.62946,0.935396
4.30742,2.05712,2.97138,1.24624
4.12072,1.68509,2.25743,1.06071
4.77006,1.25946,2.44345,0.998053
5.60506,0.926847,2.72247,0.966236
6.16207,0.288411,2.90848,0.59274
6.81003,0,2.89343,0.499733
6.90373,0,2.73752,0.468404
6.43938,0,2.80042,0.313229
5.97675,0,2.47355,0.281901
7.46074,0,2.48861,0.591763
7.83139,0.660441,1.38488,0.530084
8.2954,0.234817,1.58595,0.995121
9.96713,1.2579,1.58326,2.04953
11.1728,1.53692,2.03325,2.17289
11.8197,1.07188,1.49026,1.33484
13.3964,0.220636,1.3494,1.89338
13.3964,0.832275,1.3494,1.95555
13.7687,1.90895,0.944579,2.23457
13.7677,1.01829,1.87734,1.45771
14.0461,1.1113,1.02253,1.20904
15.1594,0,1.39456,1.23891
15.5307,0,2.52839,1.11408
16.5507,0.0204403,1.84455,0.491914
16.7354,0,0.803724,0.182052
16.27,0,0.089772,0
17.0144,0,0.22794,0
17.3868,0,0.0870849,0
18.0364,0,0.195146,0
18.5931,0,0,0
18.5934,2.35981,1.17307,0
18.6871,2.94465,1.79401,0
18.1294,3.09125,0.225252,0
17.8508,1.98778,0.38116,0
18.9634,4.31453,0.645129,0
17.8508,4.12851,0.0241842,0
16.8318,4.83316,0.210199,0
17.0171,4.83316,0.117192,0
15.5314,3.99609,0,0
15.2548,3.14484,1.01985,0
14.3264,2.98563,2.01551,0
13.4921,4.1159,1.9225,0
13.1208,3.31824,2.07841,0
13.3984,3.83687,2.32732,0
11.7291,4.68812,2.12626,0
10.3374,5.44636,2.09615,0
9.68811,4.03707,2.25206,0
9.40943,4.46269,1.89508,0
7.4628,4.27668,1.36714,0
7.64985,4.74172,1.73917,0
8.76456,5.48577,2.39022,0
8.30056,5.29976,2.20421,0
7.9275,4.03707,2.50097,0
8.0205,4.13008,3.10686,0
8.57752,5.02074,2.53108,0
8.94886,6.12421,2.46818,0
8.76284,6.54983,2.28216,0
7.37289,5.9382,1.94024,0
6.72321,5.65917,1.83218,0
6.35221,6.48362,1.4752,0
5.24059,6.57663,1.02522,0
4.12863,8.10573,1.11823,0
3.29362,6.60343,0.341375,0
2.73867,6.57663,0.96232,0
1.71799,5.28714,0.497283,0
0.697319,4.60929,0,0
0.883334,5.40695,0,0
1.81135,6.0848,0,0
1.347,5.19414,0.341375,0
1.81135,4.86152,0.620397,0
0.974967,4.21047,0,0
0.50993,3.74543,0,0
0.415548,2.66876,0,0
0.416235,2.24313,0,0
1.25193,1.79071,0,0
1.71628,1.45809,0,0
2.64635,1.47071,0,0
2.92469,0.952079,0.137619,0
2.55266,0.27423,0,0
1.90332,0.0882155,0,0
0.234344,0.420832,0,0
0.327695,0.606847,0,0
0,0.234817,0,0
0,0,0,0
0,0.474426,0,0
0.0497042,1.5243,0,0
0.142024,1.4313,0,0
0.60603,1.00567,0.341375,0
0.791358,1.00567,0,0
0.0490168,0.420832,0,0
0.32529,0,0,0
0.881959,0,0,0
1.71765,0.606847,0,0
1.80963,1.03247,0,0
0.884021,1.31149,0.683297,0
0.976341,0.301027,1.43004,0
0.513366,0,1.78702,0
0.0490168,0,0.668244,0
0,0,1.11823,0
0,0,0.248367,0
0,0,0.311268,0
0,0,0.125253,0
0,0,0,0
0,0,0,0
0.0483295,0,0.653191,0
0,0,0,0
0,0,0,0
0.420703,0,0.0924591,0
0.420703,0,0.0924591,0
0,0,0,0
0,0,0,0
0.231251,0,0.251054,0
0.0448927,0,0,0
0.32254,0,0,0
0.508555,0,0.49997,0
0.416235,0,0.592977,0
0.880585,0,0.266108,0
1.52992,0,0.716091,0
2.08762,0,1.35209,0
2.45724,0,1.75691,0
2.64223,0,1.39994,0
3.1989,0,1.24403,0
2.73317,0,0.344062,0
2.54647,0,0.220948,0
2.82446,0,0.313955,0
3.65912,0,0.841893,0
4.67808,0,0.826839,0
5.60643,0,0,0
5.04908,0,0,0
5.88305,0,0,0
5.23406,0,0,0
5.32604,0,0,0
4.861,0,0,0
5.23166,0,0,0
5.5093,0,0,0
5.69394,0,0,0
7.08665,0,0,0
7.08802,0.102396,0,0
6.71737,0,0,0
6.16207,0.594231,0,0
5.97606,0.408216,0,0
6.62574,0.687238,0.0800929,0
6.06907,1.7245,0.142994,0
5.42008,1.63149,0.236001,0
5.23337,0.342005,0,0
5.696,1.37927,0,0
6.53067,0.953644,0,0
5.69532,0.275795,0,0
5.60334,1.37927,0,0
4.30399,0.209585,0,0
5.14037,0.248998,0,0
4.9571,2.03032,0,0
4.67842,2.45594,0,0.28239
5.14243,3.2536,0,0.282878
5.51068,3.21418,0.0198794,0.501199
5.04461,2.47012,0.145681,0.254482
4.11832,2.56313,0.0677266,0.471825
4.30296,3.90621,0.565558,0.783153
4.30261,3.20157,0.643512,0.503642
3.83758,2.73653,0,0
3.55787,2.57731,0,0
2.81518,1.59364,0,0
2.35083,0.702984,0,0
0.68151,0.942593,0,0
1.88717,0.609976,0,0
2.44487,0,0,0
2.16654,0.370367,0,0
1.60883,0,0,0
1.42419,0,0,0
1.33256,0.370367,0,0
2.26229,1.81907,0,0
2.26264,1.91208,0,0
3.00395,3.13536,0,0
3.28056,3.9866,0,0
3.09523,4.59824,0,0
2.07525,5.02387,0,0
1.70494,3.28196,0,0
1.33565,3.65399,0,0
1.9843,4.57145,0,0
1.52167,5.3691,0,0
1.80104,6.96441,0,0
2.36045,8.2003,0,0
2.36011,6.27238,0,0
1.71146,4.43746,0,0.376863
1.89782,4.41066,0,0.252039
1.52648,4.22465,0,0
1.80516,3.79902,0,0
1.62052,3.06758,0,0.438054
1.15548,2.60254,0,0
1.62189,4.05125,0,0
1.99255,4.66289,0,0
1.99255,4.96871,0,0
1.99392,4.7291,0,0
2.2702,4.8757,0,0
2.54853,7.10944,0,0
2.64188,6.07218,0,0
2.73248,4.9025,0,0
2.64085,6.09898,0,0
3.75763,6.78944,0,0
4.31498,7.16147,0,0
4.03699,7.16147,0,0
4.13069,7.44049,0,0
3.66806,8.23815,0,0
4.13206,6.58925,0,0.0890447
4.31808,6.16362,0,0
3.9457,5.08695,0,0
3.38869,4.19629,0,0
3.76072,5.79159,0,0
2.74073,5.60558,0,0
2.64498,5.38015,0,0
3.10898,6.48362,0,0
3.10898,6.1778,0,0
3.57299,5.14054,0,0
2.64291,5.43374,0,0
2.73352,4.56988,0,0
1.80447,3.91883,0,0
0.319791,2.74915,0,0
0.0407686,2.16431,0,0
0.319791,2.74915,0,0
0.318416,1.15384,0,0
0.225752,1.15384,0,0
0,0.662006,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.585985,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.0731009,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.491027,0,0,0
0,0,0,0
0.310855,0,0,0
0,0,0,0
0,0,0,0
0.220941,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.40455,0,0,0
0.123809,0,0,0
1.14517,0,0,0
1.51686,0,0,0
1.14723,0,0,0
1.05629,0,0,0
0.870618,0,0,0
1.05698,0,0,0
0.963969,0,0,0
1.05526,0,0,0
2.6326,0,0,0
2.91094,0,0,0
4.2096,0,0,0
4.85756,0,0,0
5.32123,0,0,0
5.32123,0,0,0
5.87618,0,0,0
5.5975,0,0,0
6.52482,0,0,0
7.26785,0,0,0
7.82246,0,0,0
8.0095,0,0,0
9.2131,0,0,0
9.76943,0,0,0
9.86175,0,0,0
10.4188,0,0,0
11.2541,0,0,0
11.0667,0,0,0
10.5097,0,0,0
11.0674,0,0,0
11.437,0,0,0
10.6954,0,0,0
10.0454,0,0,0
10.6947,0,0,0
10.6964,0,0,0
9.21173,0,0,0
8.56239,0,0,0
7.6361,0,0,0
7.17278,0,0,0
5.59544,0,0,0
4.48141,0,0,0
4.10938,0,0,0
4.2954,0,0,0
3.36807,0,0,0
4.20308,0,0,0
3.83345,0,0,0
4.29986,0,0,0
3.83586,0,0,0
4.29952,0,0,0
3.46314,0,0,0
3.83654,0,0,0
3.74422,0,0,0
3.93058,0,0,0
3.56062,0,0,0
3.09627,0,0,0
2.91094,0,0,0
2.72527,0,0,0
3.00395,0,0,0
2.16928,0,0,0
2.078,0,0,0
2.63604,0,0,0
2.1741,0,0,0
2.36217,0,0,0
2.27157,0,0,0
2.3663,0,0,0
1.811,0,0,0
1.62499,0,0,0
2.08968,0,0,0
1.44103,0,0,0
1.62636,0,0,0
1.25536,0,0,0
1.81341,0,0,0
2.09174,0,0,0
2.46377,0,0,0
2.46309,0.193839,0,0
3.29775,1.29731,0,0
2.92847,1.66934,0,0.0263883
3.94914,2.65301,0,0.615761
4.32014,3.35766,0,0.864432
4.32117,3.63668,0,1.05045
4.50478,2.56,0,0.647089
3.8551,1.0577,0,0
4.31911,0.937898,0,0
4.4104,1.17751,0,0
4.96604,1.69614,0,0.151213
5.33704,2.7066,0,0
4.13138,2.7334,0,0
3.29706,3.86367,0,0
3.29568,4.10328,0,0
2.73936,4.01027,0,0
2.83168,3.30563,0,0
2.73661,3.26621,0,0
1.99324,2.70817,0,0
2.08418,2.24313,0,0
2.27157,3.71863,0,0
3.10829,4.46269,0,0
2.92297,3.85105,0,0
2.82962,3.66504,0,0
2.27226,3.29301,0.140306,0
2.55128,3.57203,0.419329,0
3.01563,3.54524,0.698351,0
2.36595,3.26621,0.326321,0
1.7149,2.00352,0,0
1.52889,1.81751,0,0
1.15823,1.81751,0,0
0.60225,2.12333,0,0
0.788265,3.53262,0,0
1.06763,3.29301,0,0
1.62499,2.44176,0,0
1.81135,2.10915,0.698351,0
2.74176,2.52059,0.959632,0
2.27913,2.09497,1.05264,0
2.18647,2.7066,1.05264,0
2.09209,2.24157,1.02253,0
1.53507,0.739267,0.572549,0
1.44207,0.0346213,0.479542,0
1.35009,0.220636,1.08543,0
1.35009,0.832275,1.16339,0
2.09106,0.739267,1.75423,0
2.09037,1.16489,1.91013,0
0.789639,0.234817,2.00583,0
1.2533,0,2.09884,0
1.43863,0,1.84992,0
2.7373,0,2.9988,0
2.55059,0,2.28485,0
2.27192,0,2.44076,0
2.17685,0,2.03862,0
1.43416,0,2.17948,0
1.62052,0.315208,3.06439,0
1.89748,0.342005,3.11224,0
2.08281,0.342005,3.36115,0
2.26951,0.714035,2.4585,0
1.80447,0.860637,2.16442,0
1.06179,0,2.30528,0
2.08349,0.222201,3.2203,0
1.89679,0,2.92622,0
1.89679,0,1.90045,0
0.967406,0,1.34241,0
1.89645,0,2.5843,0
1.33978,0,2.30528,0
1.06041,0,1.34241,0
0.690102,0,0.84458,0
0.318416,0,0.565558,0
1.05938,0,0.379543,0
0.595033,0.170172,0,0
0.68804,0.263179,0,0
0.317041,0.170172,0,0
0.595376,1.48646,0,0
0.781735,1.76548,0,0
0.224034,1.30044,0,0
0.780016,0.688803,0,0
0.595376,0.874818,0,0
2.08006,3.87942,0,0
2.36045,4.83629,0,0
2.91987,6.07218,0,0
2.27123,5.15472,0,0.218756
1.71559,5.24773,0,0.840434
1.71593,5.34074,0,1.15078
1.53164,5.00812,0,2.17582
1.71696,6.84304,0,2.23799
2.08968,8.31854,0,3.79072
3.20543,8.72998,0,5.24897
4.13378,11.9474,0,5.77618
4.13584,13.1171,0,6.89373
4.13653,14.2205,0,7.32842
3.8582,14.7392,0,7.73275
4.9736,16.8925,0,8.97367
4.88196,17.1716,0,9.50136
3.95533,17.7832,0,10.123
3.86335,17.9692,0,10.0604
4.51475,22.0773,0,11.1774
4.51646,21.319,0,11.3938
5.16683,21.1724,0,11.8902
5.63255,20.906,0,12.4477
6.00458,20.0548,0,12.4781
6.19129,20.4268,0,12.1971
7.02698,21.5035,0,12.8487
7.49167,22.4872,0,13.2207
6.93603,23.1918,0,13.3759
7.30737,23.9895,0,13.6554
8.69802,24.7871,0,13.9966
9.71766,25.4918,0,13.9031
9.90333,25.5848,0,14.1204
10.552,25.5848,0,13.3122
10.5503,24.8139,0,11.4173
11.1996,22.5534,0,11.2925
10.4555,19.3628,0,10.7971
10.1769,18.8709,0,9.61641
9.99084,18.6849,0,8.80872
8.9681,17.1432,0,8.18948
9.70873,16.9572,0,7.87913
9.52237,16.6782,0,7.84878
8.77728,13.5143,0,6.88787
8.68186,13.3819,0,5.89514
8.12038,11.2822,0,4.00317
6.91266,10.7509,0,3.81863
6.54063,10.3789,0,3.26009
5.33154,11.0047,0,2.424
5.0508,9.649,0,2.05295
4.86478,10.0746,0,2.05344
4.5861,9.58279,0,1.80526
4.40009,10.0084,0,1.37057
3.93643,9.60959,0,1.40239
3.47001,8.77252,0,0.658329
2.63226,8.36108,0,0
1.98052,7.52402,0,0
1.14414,6.26133,0,0
0.122778,5.09164,0,0
0,5.11844,0,0
0,3.76274,0,0
0,3.07228,0,0
0,1.9956,0,0
0,1.29095,0,0
0,1.19795,0,0
0,1.71658,0,0
0,1.41076,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.0550617,0,0
0,0,0,0
0,0,0,0
0,0.480685,0,0
0,1.37135,0,0
0,4.13634,0,0
0,2.68763,0,0
0,1.86318,0,0
0,0.879512,0,0
0,3.41907,0,0
0,3.51208,0,0
0,3.60509,0,0
0,2.4622,0,0
0,2.98083,0,0
0,1.26572,0,0
0,0.60049,0,0
0,0.453888,0,0
0,0.918925,0,0
0,0.652519,0,0
0,0,0,0
0,0.334084,0,0
0,0.0282646,0,0
0,0,0,0
0,0,0,0
0,1.27677,0,0
0,0.704549,0,0
0,1.22318,0,0
0,1.28939,0,0
0,0.252128,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.0456813,0
0,0,1.0865,0
0,0,1.10156,0
0,0,0,0
0,0,0.450505,0
0,0,0.26449,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.430077,0
0,0,0,0
0,0,0.505344,0
0,0,0,0
0,0,0.115574,0
0,0,0.580611,0
0,0,0.814473,0
0,0,0.814473,0
0,0,0.256429,0
0,0,0.42739,0
0,0,0.271482,0
0,0,0.0854672,0
0,0,0.922534,0
0,0,0.628458,0
0,0,0.349436,0
0,0,0,0
0,0,0.334383,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.535451,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.422397,0,0
0,0.289976,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.04254,0,0,0
1.59956,0,0,0
2.15623,0,0,0
3.17931,0,0,0
3.82864,0,0,0
4.757,0,0,0
5.40633,0,0,0
6.3364,0,0,0
6.70878,0,0,0
6.2458,0,0,0
5.87755,0,0,0
6.8996,0,0,0
7.92303,0,0,0
7.64641,0,0,0
8.38978,0,0,0
8.76319,0,0,0
8.9492,0,0,0
9.97194,0.725086,0.926839,0
8.95436,0.884304,1.04995,0
9.5124,0.83071,1.26607,0
8.49241,0.338876,0.909098,0
9.04874,0.431883,0.567175,0
8.86341,1.34934,1.17307,0
9.23407,1.34934,0.147298,0
9.0508,1.29575,0.705343,0
10.2582,1.42817,1.69832,0
10.2602,2.59785,1.74348,0
10.4466,2.87687,1.33865,0
9.98328,1.6536,1.24565,0
9.61194,0.244304,1.15264,0
9.89096,2.35824,2.55044,0
9.33429,3.3955,2.87731,0
9.24128,2.69086,2.95526,0
9.05424,2.22582,2.83215,0
8.4986,2.31883,3.68695,0
7.75488,2.27941,2.77193,0
7.75351,0.684108,1.62305,0
7.38182,0.405086,1.608,0
7.10349,0.617898,1.608,0
6.82447,1.25633,2.18378,0
7.19512,1.56215,2.18378,0
6.91438,0.818094,1.53273,0
7.00773,0.39247,1.54778,0
6.54373,1.12391,1.61068,0
