TF_A,TF_B,TF_C,TF_D,TF_E,TF_F,TF_G,TF_H,TF_I,TF_J
10.0895,0,0,0,0,0,0,16.5625,0,0
9.95429,0,0,0,0,0,0,16.7615,0,0
9.50127,0,0,0,0,0,0,16.2123,0,0
9.74519,0,0,0,0,0,0,16.149,0,0
9.1835,0,0,0,0,0,0,15.5636,0,0
9.27788,0,0,0,0,0,0,15.8056,0,0
8.64655,0,0,0,0,0,0,15.1276,0,0
7.92707,0,0,0,0,0,0,14.7095,0,0
8.00092,0,0,0,0,0,0,14.9085,0,0
7.8206,0,0,0,0,0,0,15.3606,0,0
8.23678,0,0,0,0,0,0,15.9189,0,0
8.18144,0,0,0,0,0,0,15.0895,0,0
8.99529,0,0,0.789316,0,0,0,16.1405,0,0
8.62016,0,0,0.117624,0,0,0,15.5913,0,0
8.45413,0,0,0.35974,0,0,0,15.0851,0,0
7.6137,0,0,0,0,0,0,14.5924,0,0
7.55634,0,0,0,0,0,0,14.4388,0,0
6.92501,0,0,0,0,0,0,13.8241,0,0
7.19971,0,0,0,0,0,0,13.4558,0,0
6.99886,0,0,0,0,0,0,13.8581,0,0
7.36373,0,0,0,0,0,0,13.5982,0,0
7.74711,0.322399,0,0.41673,0,0,0,14.195,0,0
6.89642,1.04351,0,0,0,0,0,13.7158,0,0
6.93949,0.448992,0,0.823977,0,0,0,13.5373,0,0
5.8654,0.751882,0,0.912125,0,0,0,13.4673,0,0
6.26307,0.410548,0,2.32133,0,0,0,13.8967,0,0
5.3673,0,0,2.14503,0,0,0,13.569,0,0
5.20328,0,0,1.70429,0,0,0,13.7859,0,0
5.61323,0,0,1.78127,0,0,0,13.6729,0,0
5.46773,0,0,2.55228,0,0,0,13.2594,0,0
4.51862,0,0,1.3517,0,0,0,13.2118,0,0
4.16603,0,0,2.32016,0,0,0,13.5937,0,0
3.23745,0,0,2.96952,0,0,0,12.7213,0,0
2.57533,0,0,2.11037,0,0,0,13.1032,0,0
2.44412,0,0,1.08609,0,0,0,13.0105,0,0
2.29036,0,0,0.238098,0,0,0,12.7144,0,0
3.49566,0,0,1.66963,0,0,0,13.5483,0,0
3.37471,0,0,1.0091,0,0,0,13.4918,0,0
2.42359,0,0,0.832806,0,0,0,13.6952,0,0
2.32518,0,0,1.55915,0,0,0,13.5573,0,0
2.53428,0,0,1.40518,0,0,0,13.9867,0,0
1.81883,0,0,0,0,0,0,12.9719,0,0
2.1181,0,0,0.435555,0,0,0,12.6691,0,0
2.05249,0,0,1.49217,0,0,0,13.277,0,0
2.68382,0,0,1.39285,0,0,0,13.3538,0,0
3.06097,0,0,1.3047,0,0,0,12.9176,0,0
2.66531,0,0,3.09883,0,0,0,13.1865,0,0
2.87642,0,0,2.42713,0,0,0,13.4848,0,0
3.49548,0,0,3.26396,0,0,0,14.2938,0,0
3.11008,0,0,2.73507,0,0,0,14.5243,0,0
2.48077,0,0,3.3621,0,0,0,14.7344,0,0
2.83336,0,0,2.54761,0,0,0,15.044,0,0
1.70997,0,0,1.73195,0,0,0,13.7331,0,0
0.91664,0,0,1.03792,0,0,0,13.1613,0,0
0.5558,0,0,0.805806,0,0,0,12.3815,0,0
0,0,0,0.0124722,0,0,0,12.9532,0,0
0.402044,0,0,0,0,0,0,13.3012,0,0
0,0,0,0,0,0,0,12.4695,0,0
0,0,0,0,0,0,0,12.3292,0,0
0,0,0,0,0,0,0,11.6286,0,0
0,0,0,0,0,0,0,11.7777,0,0
0,0,0,0,0,0,0,11.3483,0,0
0,0,0,0,0,0,0,10.4397,0,0
0,0,0,0,0,0,0,9.52659,0,0
0,0,0,0,0,0,0,8.42127,0,0
0,0,0,0,0,0,0,7.79526,0,0
0,0,0,0,0,0,0,6.01199,0,0
0,0,0,0,0,0,0,5.41983,0,0
0,0,0,0,0,0,0,4.35087,0,0
0,0,0,0,0,0,0,3.08973,0,0
0,0,0,0,0,0,0,0.95843,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.960791,0,0
0,0,0,0,0,0,0,2.33496,0,0
0,0,0,0,0,0,0,2.08862,0,0
0,0,0,0,0,0,0,1.68408,0,0
0,0,0,0,0,0,0,1.87627,0,0
0,0,0,0,0,0,0,2.87077,0,0
0,0,0,0,0,0,0,3.0562,0,0
0,0,0,0,0,0,0,3.50607,0,0
0,0,0,0,0,0,0,3.95138,0,0
0,0,0,0,0,0,0,3.3005,0,0
0,0,0,0,0,0,0,3.18071,0,0
0,0,0,0,0,0,0,3.91077,0,0
0,0,0,0,0,0,0,5.52451,0,0
0,0,0,0,0,0,0,5.65783,0,0
0,0,0,0,0,0,0,6.30651,0,0
0,0,0,0,0,0,0,5.75731,0,0
0,0,0,0,0,0,0,6.0534,0,0
0,0,0,0,0,0,0,6.60715,0,0
0,0,0,0,0,0,0,6.76991,0,0
0,0,0,0,0,0,0,7.40049,0,0
0,0,0,0,0,0,0,7.36208,0,0
0,0,0,0,0,0,0,7.54971,0,0
0,0,0,0,0,0,0,7.6514,0,0
0,0,0,0,0,0,0,8.44693,0,0
0,0,0,0,0,0,0,8.43796,0,0
0,0,0,0,0,0,0,8.39278,0,0
0,0,0,0,0,0,0,8.15557,0,0
0,0,0,0,0,0,0,8.03578,0,0
0,0,0,0,0,0,0,7.16343,0,0
0,0,0,0,0,0,0,6.08535,0,0
0,0,0,0,0,0,0,6.34082,0,0
0,0,0,0,0,0,0,5.32602,0,0
0,0,0,0,0,0,0,5.18136,0,0
0,0,0,0,0,0,0,6.17586,0,0
0,0,0,0,0,0,0,6.52168,0,0
0,0,0,0,0,0,0,6.55332,0,0
0,0,0,0,0,0,0,7.63361,0,0
0,0,0,0,0,0,0,8.31392,0,0
0,0,0,0,0,0,0,8.64165,0,0
0,0,0,0,0,0,0,9.08239,0,0
0,0,0,0,0,0,0,9.64968,0,0
0,0,0,0,0,0,0,9.03044,0,0
0,0,0,0,0,0,0,9.76491,0,0
0,0,0,0,0,0,0,10.0497,0,0
0,0,0,0,0,0,0,10.5401,0,0
0,0,0,0,0,0,0,10.9876,0,0
0,0,0,0,0,0,0,11.9368,0,0
0,0,0,0,0,0,0,11.7175,0,0
0,0,0,0,0,0,0,12.5899,0,0
0,0,0,0,0,0,0,12.3661,0,0
0,0,0,0,0,0,0,12.0316,0,0
0,0,0,0,0,0,0,11.2858,0,0
0,0,0,0,0,0,0,11.3942,0,0
0,0,0,0,0,0,0,10.9332,0,0
0,0,0,0,0,0,0,10.7071,0,0
0,0,0,0,0,0,0,10.6258,0,0
0,0,0,0,0,0,0,11.3716,0,0
0,0,0,0,0,0,0,11.0393,0,0
0,0,0,0,0,0,0,10.8833,0,0
0,0,0,0,0,0,0,11.6788,0,0
0,0,0,0,0,0,0,10.6234,0,0
0,0,0,0,0,0,0,10.3047,0,0
0,0,0,0,0,0,0,10.2957,0,0
0,0,0,0,0,0,0,9.39389,0,0
0,0,0,0,0,0,0,9.59963,0,0
0,0,0,0,0,0,0,9.45497,0,0
0,0,0,0,0,0,0,9.6086,0,0
0,0,0,0,0,0,0,8.60733,0,0
0,0,0,0,0,0,0,9.12032,0,0
0,0,0,0,0,0,0,8.37452,0,0
0,0,0,0,0,0,0,8.00839,0,0
0,0,0,0,0,0,0,7.40726,0,0
0,0,0,0,0,0,0,7.20389,0,0
0,0,0,0,0,0,0,6.40158,0,0
0,0,0,0,0,0,0,6.11006,0,0
0,0,0,0,0,0,0,4.51663,0,0
0,0,0,0,0,0,0,2.45994,0,0
0,0,0,0,0,0,0,2.31529,0,0
0,0,0,0,0,0,0,2.14576,0,0
0,0,0,0,0,0,0,2.45538,0,0
0,0,0,0,0,0,0,2.71526,0,0
0,0,0,0,0,0,0,3.04975,0,0
0,0,0,0,0,0,0,2.89155,0,0
0,0,0,0,0,0,0,2.93673,0,0
0,0,0,0,0,0,0,2.60224,0,0
0,0,0,0,0,0,0,3.30742,0,0
0,0,0,0,0,0,0,2.765,0,0
0,0,0,0,0,0,0,2.67465,0,0
0,0,0,0,0,0,0,2.18432,0,0
0,0,0,0,0,0,0,2.90981,0,0
0,0,0,0,0,0,0,2.15725,0,0
0,0,0,0,0,0,0,2.33355,0,0
0,0,0,0,0,0,0,3.0636,0,0
0,0,0,0,0,0,0,3.47947,0,0
0,0,0,0,0,0,0,3.6128,0,0
0,0,0,0,0,0,0,4.09194,0,0
0,0,0,0,0,0,0,4.42423,0,0
0,0,0,0,0,0,0,4.50781,0,0
0,0,0,0,0,0,0,3.6468,0,0
0,0,0,0,0,0,0,3.76658,0,0
0,0,0,0,0,0,0,4.33388,0,0
0,0,0,0,0,0,0,4.61643,0,0
0,0,0,0,0,0,0,5.49334,0,0
0,0,0,0,0,0,0,5.33515,0,0
0,0,0,0,0,0,0,5.24023,0,0
0,0,0,0,0,0,0,6.0493,0,0
0,0,0,0,0,0,0,5.78943,0,0
0,0,0,0,0,0,0,7.19964,0,0
0.0844568,0,0,0,0,0,0,7.71719,0,0
0.711757,0,0,0,0,0,0,8.97834,0,0
0,0,0,0,0,0,0,8.90593,0,0
0,0,0,0,0,0,0,9.25396,0,0
0.689216,0,0,0,0,0,0,10.5286,0,0
0.963923,0,0,0,0,0,0,11.6903,0,0
0.775349,0,0,0,0,0,0,11.905,0,0
1.21609,0,0,0,0,0,0,12.2463,0,0
0.961908,0,0,0,0,0,0,13.1751,0,0
1.34932,0,0,0,0,0,0,13.2836,0,0
1.49281,0,0,0,0,0,0,13.9028,0,0
1.61578,0,0,0,0,0,0,13.7649,0,0
1.93758,0,0,0,0,0,0,14.0881,0,0
1.88224,0,0.852148,0,0,0,0,14.9423,0,0
2.01345,0,2.00763,0,0,0,0,15.6113,0,0
2.12414,0,2.44396,0,0,0,0,16.061,0,0
2.58944,0,2.77819,0,0,0,0,16.226,0,0
2.32701,0,2.08696,0,0,0,0,15.514,0,0
2.82511,0,3.60458,0,0,0,0,15.957,0,0
3.59792,0,4.23558,0,0,0,0,16.6576,0,0
3.07929,0,4.68587,0,0,0,0,17.0327,0,0
3.03421,0,4.33768,0,0,0,0,18.4362,0,0
3.23506,0,3.57667,0,0,0,0,18.0836,0,0
3.22278,0,3.73901,0,0,0,0,18.5062,0,0
3.48521,0,4.6484,0,0,0,0,19.3379,0,0
3.41961,0,4.67632,0,0,0,0,20.0792,0,0
4.46511,0,6.0125,0,0,0,0,20.3957,0,0
4.16584,0,5.82224,0,0,0,0,21.015,0,0
3.89114,0,5.2794,0,0,0,0,19.6567,0,0
3.61441,0,5.36755,0,0,0,0,19.6318,0,0
3.39304,0,4.63885,0,0,0,0,18.929,0,0
2.776,0,3.20497,0,0,0,0,17.6475,0,0
2.88669,0,3.00076,0,0,0,0,16.7052,0,0
2.42139,0,3.10287,0,0,0,0,16.7052,0,0
3.15113,0,2.37417,0,0,0,0,17.3425,0,0
3.83579,0,2.74072,0,0,0,0,17.0307,0,0
4.6414,0,3.37172,0,0,0,0,17.2499,0,0
4.53071,0,2.64303,0,0,0,0,17.5912,0,0
5.38141,0,3.08377,0,0,0,0,18.1472,0,0
6.37358,0,3.3247,0,0,0,0,18.5405,0,0
6.23008,0,2.72603,0,0,0,0,18.0727,0,0
7.5338,0,2.33597,0.305085,0,0,0,18.6332,0,0
8.56079,0,2.79067,0.822809,0,0,0,19.1373,0,0
10.172,0,3.14767,1.14308,0,0,0,19.9035,0,0
10.2479,0,3.11975,1.4845,0,0,0,20.6493,0,0
10.6456,0,3.09184,1.82593,0,0,0,19.5849,0,0
10.7542,0,4.02915,2.68508,0,0,0,19.9556,0.424857,0
11.1744,0,2.98018,1.85943,0,0,0,19.7477,0,0
10.6107,0,2.87808,2.68508,0,0,0,19.5194,0,0
10.621,0,2.25149,2.20085,0,0,0,19.2912,0,0
10.9285,0,2.37196,2.64159,0,0,0,19.9082,0.0867875,0
10.4858,0.141433,2.37196,2.65276,0,0,0,19.8766,0,0
10.8158,0.796915,2.71059,2.67509,0,0,0,19.28,0.138123,0
10.6498,1.01166,2.59453,1.6843,0,0,0,19.0834,0,0
11.4,0.769729,3.03527,1.31054,0,0,0,20.0869,0.277607,0
11.4656,1.07262,3.70814,1.56382,0,0,0,20.7694,0,0
10.7011,1.6784,3.57812,1.07959,0,0,0,21.1739,0.542051,0
10.7667,3.23129,3.84256,1.6743,0,0,0,21.47,0.806496,0
10.3895,3.83707,3.40623,1.3552,0,0,0,21.8994,1.46035,0
9.81356,2.20729,3.49437,1.77361,0,0,0,22.0192,0.593387,0
9.9017,3.06625,3.69859,2.10388,0,0,0,22.5887,0.593387,0
9.70287,3.62233,3.40623,2.34599,0,0,0,22.652,0,0
9.93249,4.32751,3.61484,2.88605,0,0.161396,0,23.1425,0.732871,0
8.35407,2.49892,2.52915,2.74208,0,0,0,22.2678,0.479571,0
7.56899,3.82581,1.95839,2.56578,0,0,0,22.3446,0.780828,0
6.67321,3.56136,0.672895,2.6316,0,0,0,21.4406,1.14457,0
6.28379,3.26973,0.501005,2.98419,0,0,0,20.6858,0.868976,0
5.95172,2.9284,0,2.74208,0,0,0,19.6417,0.718348,0
5.37775,3.00529,0,2.55461,0,0,0,19.0677,0.843308,0
4.98007,2.74084,0,2.21319,0,0,0,18.4733,0,0
5.47616,4.1287,0,1.66314,0,0,0,18.4395,0.152646,0
4.85509,4.05181,0,2.01573,0,0,0,18.957,0.505239,0
4.76493,4.83388,0,3.35911,0,0,0,18.7401,1.57416,0
5.39424,4.97173,0,3.7117,0,0,0,19.5673,1.36105,0
5.53975,4.48129,0,2.92954,0,0,0,19.6328,0.266462,0
5.10927,3.78736,0,2.74208,0,0,0,19.0836,1.1959,0
5.15436,3.53418,0,3.5789,0,0,0,18.9638,0.894644,0
5.05393,3.71047,0,4.25059,0,0,0,18.6655,1.07094,0
3.85064,3.64951,0,2.71975,0,0,0,18.1502,0.604532,0
3.91424,5.12551,0,3.33678,0,0,0,18.3875,0,0
3.95932,4.51974,0.0646697,2.83022,0,0,0,17.9898,0,0
4.20122,4.44285,1.04385,3.34795,0,0,0,18.1525,0,0
3.47349,4.38188,0.222603,1.8171,0,0,0,17.5988,0,0
3.71741,4.07899,0,1.06843,0,0,0,17.5807,0,0
3.05529,4.06774,0.20424,1.12308,0,0,0,17.0699,0,0
3.18651,4.42033,0.877105,2.96186,0,0,0,17.8405,0,0
4.78747,5.64314,1.86069,4.08546,0,0,0,18.722,0,0
5.47414,5.46685,1.88861,3.90916,0,0,0,18.5774,0,0
5.47414,5.555,1.99071,3.00652,0,0,0,18.7288,0,0
4.77922,4.89951,0.733129,2.07038,0,0,0,19.1107,0,0
4.14789,5.2024,1.2297,2.15853,0,0,0,19.8383,0,0
3.67233,4.59663,1.65208,2.97303,0,0,0,20.1931,0,0
4.43488,5.80818,2.0605,3.98615,0,0,0,20.8621,0,0
3.67435,3.85299,1.25321,3.94149,0,0,0,20.3468,0,0
3.04705,3.401,0.0514519,2.71858,0,0,0,19.0856,0,0
2.60631,3.35129,0,2.45413,0,0,0,18.107,0,0
2.56324,2.56922,0,2.10154,0,0,0,18.229,0,0
2.69849,2.68455,0,1.40752,0,0,0,18.4776,0,0
2.76611,1.95218,0,2.14503,0,0,0,18.5611,0,0
2.53648,1.33514,0,1.85826,0,0,0,18.4255,0,0
2.20643,1.32389,0,0.261595,0,0,0,18.3576,0,0
2.92591,1.62677,0,0.0194793,0,0,0,18.3576,0,0
2.78443,1.52737,0,0,0,0,0,18.2084,0,0
3.81142,2.05626,0,0.680007,0,0,0,19.4966,0,0
3.18211,2.56263,0,0,0,0,0,19.1757,0,0
3.53671,3.76293,0,0,0,0,0,18.9926,0,0
3.68222,3.19559,0,0.051805,0,0,0,18.988,0,0
3.6617,1.55455,0,0,0,0,0,18.9518,0,0
4.32785,1.02567,0,0,0,0,0,18.5427,0,0
4.08594,0,0,0,0,0,0,18.3167,0,0
4.63939,0,0,0.226933,0,0,0,18.4116,0,0
5.0268,0,0,1.86709,0,0,0,18.3302,0,0
4.40353,0,0,0.192272,0,0,0,16.7368,0,0
5.31158,0,0,0.115288,0,0,0,16.4904,0,0
6.48206,0,0,0,0,0,0,16.9177,0,0
7.7735,0.876556,0,0.853967,0,0,0,17.5596,0,0
7.10112,0.47426,0,0.325078,0,0,0,16.3979,0,0
7.16874,0.55115,0,0,0,0,0,15.6905,0,0
6.35488,0,0,0,0,0,0,14.3366,0,0
6.35488,0,0,0,0,0,0,13.7671,0,0
6.45329,0,0,0,0,0,0,13.5819,0,0
6.82018,0,0,0,0,0,0,12.9513,0,0
7.05182,0,0,1.14957,0,0,0,12.766,0,0
6.79764,0,0,0.213433,0,0,0,12.3299,0,0
5.90186,0,0,1.69962,0,0,0,11.471,0,0
5.29307,0,0,1.6338,0,0,0,11.4259,0,0
5.95721,0,0,2.04105,0,0,0,11.6857,0,0
5.6026,0.0878921,0,1.86475,0,0,0,11.5343,0,0
5.29307,0.555819,0,1.52332,0,0,0,11.6541,0,0
5.80144,1.12315,0,2.04105,0,0,0,12.0835,0,0
4.99582,1.62953,0,2.51411,0,0,0,12.0541,0,0
5.51445,2.49975,0,3.61538,0,0,0,12.7863,0,0
5.80345,1.80582,0,4.34173,0,0,0,13.2812,0.437011,0
5.74811,1.1616,0,5.00226,0,0,0,14.2304,0.198234,0
5.94694,0.302633,0,4.83712,0,0,0,14.3818,0,0
5.61488,0.517374,0,5.82791,0,0,0,14.7931,0,0
3.95656,0.0766337,0,5.71744,0,0,0,14.2258,0,0
3.00544,0,0,5.52998,0,0,0,14.8473,0,0
2.58522,0,0,5.69511,0,0,0,15.019,0,0
2.84967,0.379523,0,5.47532,0,0,0,16.2824,0.323195,0
2.42945,0,0,5.22204,0,0,0,16.3524,1.66771,0
1.60331,0,0,3.92215,0,0,0,16.2687,1.41441,0
1.91083,0,0,4.12077,0,0,0,16.6326,1.46574,0
2.59347,1.23849,0,4.40755,0,0,0,17.7107,2.14526,0
3.52205,1.11189,0,6.14701,0,0,0,17.8169,2.32156,0
2.89273,1.11189,0,5.65162,0,0,0,18.009,2.32156,0
1.92109,0.241672,0,4.29707,0,0,0,18.5174,1.88081,0
2.36183,0.467671,0,5.23321,0,0,0,19.3694,2.32156,0
1.84119,1.71767,0,5.9049,0,0,0,20.122,2.0203,0
1.53166,1.20004,0,7.6332,0,0,0,21.0779,1.21582,0
2.9686,1.80582,0,8.13976,0,0,0,21.9051,3.06355,0
3.32944,3.06708,0.838191,7.85415,0,0,0,22.2239,2.72548,0
3.16341,3.8876,1.65503,6.54426,0,0,0,22.0205,2.0973,0
2.94203,2.95175,1.51106,7.13897,0,0,0,21.7606,1.97234,0
2.47673,3.0399,1.6734,7.88765,0,0,0,21.8555,1.34416,0
2.30044,1.78989,0.768406,7.87648,0,0,0,20.8815,1.73356,0
1.35133,2.24656,0,7.25945,0,0,0,20.4226,0.550826,0
0.445297,2.79138,0,6.56543,0,0,0,20.7028,0.348862,0
0,3.5622,0,5.81675,0,0,0,20.3819,0,0
0,2.35064,0,5.22204,0,0,0,20.0541,0,0
0,0.506116,0,4.39638,0,0,0,20.4384,0,0
0,0,0,3.6912,0,0,0,19.6699,0,0
0,0,0,5.08924,0,0,0,18.8111,0,0
0,0,0,3.25046,0,0,0,18.5602,0,0
0,0,0,2.23734,0,0,0,17.9229,0,0
0,0,0,1.83009,0,0,0,17.0551,0,0
0,0,0,0.805806,0,0,0,16.3228,0,0
0,0,0,0,0,0,0,16.2098,0,0
0,0,0,0,0,0,0,15.925,0,0
0,0,0,0,0,0,0,14.9148,0,0
0,0,0,0,0,0,0,15.0278,0,0
0,0,0,0,0,0,0,14.7747,0,0
0,0,0,0,0,0,0,14.1328,0,0
0,0,0,0,0,0,0,12.9192,0,0
0,0,0,0,0,0,0,13.1385,0,0
0,0,0,0,0,0,0,12.9803,0,0
0,0,0,0,0,0,0,13.421,0,0
0,0,0,0,0,0,0,13.4843,0,0
0,0,0,0,0,0,0,11.9903,0,0
0,0,0,0,0,0,0,11.1315,0,0
0,0,0,0,0,0,0,10.8716,0,0
0,0,0,0,0,0,0,11.0615,0,0
0,0,0,0,0,0,0,10.4468,0,0
0,0,0,0,0,0,0,10.2683,0,0
0,0,0,0,0,0,0,10.2208,0,0
0,0,0,0,0,0,0,9.44552,0,0
0,0,0,0,0,0,0,9.2941,0,0
0,0,0,0,0,0,0,8.80141,0,0
0,0,0,0,0,0,0,7.96967,0,0
0,0,0,0,0,0,0,7.78897,0,0
0,0,0,0,0,0,0,8.36303,0,0
0,0,0,0,0,0,0,8.07608,0,0
0,0,0,0,0,0,0,7.34162,0,0
0,0,0,0,0,0,0,6.4466,0,0
0,0,0,0,0,0,0,5.95171,0,0
0,0,0,0,0,0,0,6.58685,0,0
0,0,0,0,0,0,0,5.21725,0,0
0,0,0,0,0,0,0,5.49979,0,0
0,0,0,0,0,0,0,5.51113,0,0
0,0,0,0,0,0,0,5.40944,0,0
0,0,0,0,0,0,0,5.62415,0,0
0,0,0,0,0,0,0,5.36191,0,0
0,0,0,0,0,0,0,5.09982,0,0
0,0,0,0,0,0,0,5.14736,0,0
0,0,0,0,0,0,0,3.71228,0,0
0,0,0,0,0,0,0,3.12468,0,0
0,0,0,0,0,0,0,4.36331,0,0
0,0,0,0,0,0,0,3.45932,0,0
0,0,0,0,0,0,0,3.28759,0,0
0,0,0,0,0,0,0,3.20401,0,0
0,0,0,0,0,0,0,3.40297,0,0
0,0,0,0,0,0,0,3.30129,0,0
0,0,0,0,0,0,0,2.96003,0,0
0,0,0,0,0,0,0,4.16923,0,0
0,0,0,0,0,0,0,4.26871,0,0
0.406447,0,0,0,0,0,0,5.01687,0,0
1.67534,0,0,0,0,0,0,5.23394,0,0
1.45195,0,0,0,0,0,0,5.11872,0,0
1.30845,0,0,0,0,0,0,5.13682,0,0
2.08126,0,0,0,0,0,0,5.17302,0,0
2.40105,0,0,0,0,0,0,5.76062,0,0
2.96476,0,0,0,0,0,0,5.89174,0,0
3.92413,0,0,0,0,0,0,6.66021,0,0
4.06762,0,0,0,0,0,0,7.27945,0,0
4.578,0,0,0.128789,0,0,0,6.89522,0,0
4.52265,0,0,0.216937,0,0,0,8.02745,0,0
4.49186,0,0,0,0,0,0,8.01155,0,0
5.01251,0,0,0,0,0,0,8.20138,0,0
5.65208,0,0,0,0,0,0,9.55288,0,0
5.78531,0,0,0,0,0,0,10.9201,0,0
5.96362,0,0,0,0,0,0,11.2003,0,0
6.70363,0,0,0,0,0,0,12.3371,0,0
7.63019,0,0,0,0,0,0,13.4671,0,0
7.38829,0,0,0,0,0,0,13.9236,0,0
6.70564,0,0,0,0,0,0,13.5732,0,0
6.68512,0,0,0.249262,0,0,0,13.8285,0,0
6.83887,0,0,0.84397,0,0,0,14.276,0,0
7.45793,0,0,1.10841,0,0,0,14.4207,0,0
8.00734,0,0,2.32016,0,0,0,15.7768,0,0
8.73708,0,0,2.82672,0,0,0,15.8581,0,0
8.85803,0,0,3.16815,0,0,0,16.3192,0,0
7.86586,0,0,1.9564,0,0,0,16.292,0,0
8.74735,0,0,1.92408,0,0,0,17.7746,0,0
9.80915,0,0,1.77011,0,0,0,17.6729,0,0
9.53243,0,0,2.51879,0,0,0,18.0774,0,0
9.432,0.222993,0,2.86021,0,0,0,19.2345,0,0
8.59359,0,0,1.91291,0,0,0,18.9655,0,0
8.9339,0,0,1.85826,0,0,0,18.8051,0,0
8.48089,0,0,2.01223,0,0,0,18.5837,0,0
9.17782,0,0,1.94641,0,0,0,18.3871,0,0
9.54269,0,0,2.52995,0,0,0,18.8232,0,0
8.13031,0,0,1.38402,0,0,0,17.544,0,0
9.13476,0,0,2.16619,0,0,0,18.5723,0,0
8.44185,0,0,1.20773,0,0,0,18.6084,0,0
8.75962,0,0,2.07804,0,0,0,20.0412,0,0
8.53825,0,0,2.32016,0,0,0,20.326,0,0
8.73708,0,0,1.65963,0,0,0,20.3509,0,0
8.89084,0,0,2.83788,0,0,0,20.0209,0,0
8.96872,0,0,2.34249,0,0,0,19.8627,0,0
8.94618,0,0,2.26551,0,0,0,20.0774,0,0
7.74088,0,0,2.06688,0,0,0,20.2944,0,0
7.7922,0.00825173,0,3.02535,0,0,0,20.9995,0,0
7.21822,0.564327,0,2.77207,0,0,0,21.6391,0,0
6.88414,1.43455,0,3.04767,0,0,0,22.1431,0,0
7.40277,0.498696,0,3.40027,0,0,0,23.4765,0,0
6.99483,0.146103,0,2.71741,0,0,0,23.725,0,0
5.93302,0.828772,0,2.04572,0,0,0,23.2391,0,0
6.14414,1.59959,0,1.29704,0,0,0,23.4674,0,0
6.35727,1.10914,0,0.591858,0,0,0,23.0786,0,0
6.42288,1.62677,0,0.680007,0,0,0,22.647,0,0
5.90425,0.8447,0,0.745826,0,0,0,22.5791,0,0
4.67842,0.139514,0,0.447888,0,0,0,22.1836,0,0
3.92614,0.568997,0,0.447888,0,0,0,21.944,0,0
2.93196,0.304552,0,0.348575,0,0,0,20.9586,0,0
2.96274,1.47766,0,1.37286,0,0,0,21.5191,0,0
1.58518,0,0,0.865132,0,0,0,19.6591,0,0
0.888239,0,0,2.00989,0,0,0,19.8941,0,0
0.402417,0,0,1.59148,0,0,0,19.7245,0,0
0,0,0,1.39285,0,0,0,19.3538,0,0
0,0,0,2.20735,0,0,0,20.0883,0,0
0,0,0,2.33899,0,0,0,20.825,0,0
0,0,0,2.06338,0,0,0,21.3718,0,0
0,0,0,2.11803,0,0,0,21.9435,0,0
0,0,0,0.949776,0,0,0,21.2043,0,0
0,0,0,1.56565,0,0,0,20.689,0,0
0,0,0,2.72157,0,0,0,20.872,0,0
0,0,0,2.97485,0,0,0,20.4291,0,0
0,0,0,2.8867,0,0,0,19.9861,0,0
0,0,0,2.72157,0,0,0,20.4359,0,0
0,0,0,2.46829,0,0,0,20.8472,0,0
0,0,0,1.35586,0,0,0,20.2618,0,0
0,0,0,0,0,0,0,19.2629,0,0
0,0,0,0,0,0,0,18.1147,0,0
0,0,0,0,0,0,0,17.9655,0,0
0,0,0,0,0,0,0,18.3836,0,0
0,0,0,0,0,0,0,18.0943,0,0
0,0,0,0,0,0,0,18.2954,0,0
0,0,0,0,0,0,0,19.4255,0,0
0,0,0,0,0,0,0,20.0017,0,0
0,0,0,0,0,0,0,20.0242,0,0
0,0,0,0,0,0,0,19.0297,0,0
0,0,0,0,0,0,0,19.5405,0,0
0,0,0,0,0,0,0,17.9811,0,0
0,0,0,0,0,0,0,16.0985,0,0
0,0,0,0,0,0,0,15.9268,0,0
0,0,0,0,0,0,0,14.5052,0,0
0,0,0,0,0,0,0,12.7763,0,0
0,0,0,0,0,0,0,12.0372,0,0
0,0,0,0,0,0,0,10.4846,0,0
0,0,0,0,0,0,0,9.84722,0,0
0,0,0,0,0,0,0,9.25962,0,0
0,0,0,0,0,0,0,8.33076,0,0
0,0,0,0,0,0,0,5.71355,0,0
0,0,0,0,0,0,0,4.89991,0,0
0,0,0,0,0,0,0,3.65686,0,0
0,0,0,0,0,0,0,3.1031,0,0
0,0,0,0,0,0,0,2.89517,0,0
0,0,0,0,0,0,0,2.04533,0,0
0,0,0,0,0,0,0,1.66786,0,0
0,0,0,0,0,0,0,1.03729,0,0
0,0,0,0,0,0,0,0.58065,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
